node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.28,246,7.55,1.14,256,5.45,0.4,153,27.8,16.8,264,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.24,246,7.5,1.1,256,5.5,0.6,146,27.5,16.6,264,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.24,246,7.5,1.1,256,5.5,0.6,146,27.5,9.7,260,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.04,246,7.4,0.92,254,5.55,0.8,135,27.2,9.7,260,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.04,246,7.4,0.92,254,5.55,0.8,135,27.2,9.7,260,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,0.9,247,7.2,0.82,253,5.5,0.6,162,27.0,8.0,256,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.34,245,7.65,1.18,255,5.5,0.7,166,27.8,17.7,265,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.28,245,7.7,1.14,255,5.45,0.6,146,27.5,17.7,265,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.2,244,7.7,1.06,254,5.45,0.8,153,27.1,16.7,264,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-11T03:00,1.2,244,7.7,1.06,254,5.45,0.8,153,27.1,9.7,260,0.0,True,No hazard
