node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,239,8.3,1.78,240,6.95,1.2,117,26.9,27.6,249,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,240,8.25,1.72,241,7.0,1.2,117,26.7,28.2,251,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,240,8.25,1.72,241,7.0,1.2,117,26.7,19.3,254,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.66,240,8.5,1.46,241,7.1,1.0,121,26.4,19.3,254,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.66,240,8.5,1.46,241,7.1,1.0,121,26.4,19.3,254,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.44,241,8.4,1.32,242,6.95,1.0,112,26.2,17.4,249,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.28,238,8.4,1.92,239,6.9,1.2,117,27.1,28.1,249,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,238,8.35,1.8,239,6.9,1.3,124,26.8,28.1,249,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.02,238,8.4,1.72,240,6.85,1.3,124,26.5,27.2,251,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.02,238,8.4,1.72,240,6.85,1.3,124,26.5,19.3,254,0.0,True,No hazard
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.64,234,8.65,1.44,237,6.85,1.2,129,26.4,19.3,254,0.0,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.64,234,8.65,1.44,237,6.85,1.2,129,26.4,19.3,254,0.0,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.26,238,8.35,1.9,238,6.9,1.2,117,26.9,29.3,250,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.26,238,8.35,1.9,238,6.9,1.2,117,26.9,28.1,249,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,238,8.35,1.84,238,6.85,1.3,124,26.5,28.1,249,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.45,1.78,238,6.75,1.0,121,26.3,18.2,253,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.45,1.78,238,6.75,1.0,121,26.3,19.3,254,0.0,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.64,234,8.65,1.44,237,6.85,0.8,135,26.6,19.3,254,0.0,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.26,238,8.35,1.9,238,6.9,1.2,117,26.9,30.9,252,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,238,8.35,1.84,238,6.85,1.3,124,26.5,28.4,251,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,238,8.35,1.84,238,6.85,1.3,124,26.5,18.2,253,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.45,1.78,238,6.75,1.0,121,26.3,18.2,253,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.45,1.78,238,6.75,1.0,121,26.3,18.2,253,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.32,240,8.3,1.9,240,7.0,1.2,117,26.8,30.9,252,0.0,True,No hazard
GJ-VER-0025,20.79053688,70.27119804,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.22,238,8.3,1.86,238,6.9,1.2,117,26.3,30.9,252,0.0,True,No hazard
GJ-VER-0026,20.83556148,70.2697903,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.12,238,8.35,1.84,238,6.8,1.0,121,26.1,17.9,251,0.0,True,No hazard
GJ-VER-0027,20.88058576,70.26837881,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.12,238,8.35,1.84,238,6.8,1.0,121,26.1,18.2,253,0.0,True,No hazard
GJ-VER-0028,20.92560971,70.26696356,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.12,238,8.35,1.84,238,6.8,0.8,135,26.1,18.2,253,0.0,True,No hazard
GJ-VER-0029,20.7017959,70.32185479,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.32,240,8.3,1.9,240,7.0,1.2,117,26.8,31.3,255,0.0,True,No hazard
GJ-VER-0030,20.74682427,70.32046858,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.32,240,8.3,1.9,240,7.0,1.2,117,26.8,29.9,253,0.0,True,No hazard
GJ-VER-0031,20.7918523,70.31907867,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.22,238,8.3,1.86,238,6.9,1.2,117,26.3,29.9,253,0.0,True,No hazard
GJ-VER-0032,20.83688002,70.31768506,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.12,238,8.35,1.84,238,6.8,1.0,121,26.1,17.9,251,0.0,True,No hazard
GJ-VER-0033,20.8819074,70.31628773,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.12,238,8.35,1.84,238,6.8,1.0,121,26.1,17.9,251,0.0,True,No hazard
GJ-VER-0034,20.92693447,70.31488669,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.12,238,8.35,1.84,238,6.8,0.8,135,26.1,18.2,253,0.0,True,No hazard
GJ-VER-0035,20.70309191,70.36971098,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.24,240,8.25,1.84,239,7.0,1.2,117,26.6,31.3,255,0.0,True,No hazard
GJ-VER-0036,20.74812334,70.36833883,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.24,240,8.25,1.84,239,7.0,1.2,117,26.6,29.9,253,0.0,True,No hazard
GJ-VER-0037,20.79315445,70.36696301,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.14,237,8.3,1.82,238,6.85,1.2,117,26.3,29.9,253,0.0,True,No hazard
GJ-VER-0038,20.83818524,70.36558353,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,237,8.35,1.8,238,6.7,0.9,127,26.0,17.9,251,0.0,True,No hazard
GJ-VER-0039,20.88321571,70.36420037,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,237,8.35,1.8,238,6.7,0.9,127,26.0,17.9,251,0.0,True,No hazard
GJ-VER-0040,20.65933989,70.4189253,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.24,242,8.15,1.78,240,7.05,1.1,108,26.6,31.7,256,0.0,True,No hazard
GJ-VER-0041,20.70437469,70.41757083,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,240,8.2,1.76,239,7.0,1.2,117,26.2,30.5,256,0.0,True,No hazard
GJ-VER-0042,20.74940916,70.41621274,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.24,240,8.25,1.84,239,7.0,1.2,117,26.6,19.4,253,0.0,True,No hazard
GJ-VER-0043,20.79444332,70.41485102,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.14,237,8.3,1.82,238,6.85,1.2,117,26.3,19.4,253,0.0,True,No hazard
GJ-VER-0044,20.83947715,70.41348568,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,237,8.35,1.8,238,6.7,0.9,127,26.0,17.9,251,0.0,True,No hazard
GJ-VER-0045,20.61556832,70.4681116,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.24,242,8.15,1.78,240,7.05,1.1,108,26.6,32.0,258,0.0,True,No hazard
GJ-VER-0046,20.66060644,70.46677474,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.24,242,8.15,1.78,240,7.05,1.1,108,26.6,32.0,258,0.0,True,No hazard
GJ-VER-0047,20.70564424,70.4654343,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,240,8.2,1.76,239,7.0,1.2,117,26.2,30.5,256,0.0,True,No hazard
GJ-VER-0048,20.75068172,70.46409028,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.3,1.74,238,6.85,1.0,121,25.8,19.4,253,0.0,True,No hazard
GJ-VER-0049,20.79571889,70.46274267,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.3,1.74,238,6.85,1.0,121,25.8,19.4,253,0.0,True,No hazard
GJ-VER-0050,20.84075574,70.46139146,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.04,237,8.3,1.74,238,6.85,0.8,153,25.4,19.4,253,0.0,True,No hazard
GJ-VER-0051,20.61681869,70.51595063,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,242,8.1,1.72,238,7.0,1.1,108,26.3,32.0,258,0.0,True,No hazard
GJ-VER-0052,20.66185978,70.51462777,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,242,8.1,1.72,238,7.0,1.1,108,26.3,32.0,258,0.0,True,No hazard
GJ-VER-0053,20.70690056,70.51330136,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,239,8.25,1.68,238,6.95,1.2,117,25.9,30.1,257,0.0,True,No hazard
GJ-VER-0054,20.75194103,70.51197141,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.86,237,8.3,1.6,238,6.8,0.8,117,25.6,19.4,253,0.0,True,No hazard
GJ-VER-0055,20.79698117,70.5106379,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.86,237,8.3,1.6,238,6.8,0.8,117,25.6,19.4,253,0.0,True,No hazard
GJ-VER-0056,20.61805589,70.5637932,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,242,8.1,1.72,238,7.0,1.1,108,26.3,32.5,260,0.0,True,No hazard
GJ-VER-0057,20.66309993,70.56248433,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.16,242,8.1,1.72,238,7.0,1.1,108,26.3,32.5,260,0.0,True,No hazard
GJ-VER-0058,20.70814365,70.56117196,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.06,239,8.25,1.68,238,6.95,1.2,117,25.9,30.1,257,0.0,True,No hazard
GJ-VER-0059,20.75318706,70.55985608,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.86,237,8.3,1.6,238,6.8,0.8,117,25.6,18.2,254,0.0,True,No hazard
GJ-VER-0060,20.57423265,70.61293066,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.2,243,8.0,1.78,240,6.95,1.0,112,26.5,32.4,262,0.0,True,No hazard
GJ-VER-0061,20.61927992,70.61163926,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.1,241,8.1,1.66,237,7.0,1.0,112,26.0,31.3,262,0.0,True,No hazard
GJ-VER-0062,20.66432687,70.6103444,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.1,241,8.1,1.66,237,7.0,1.0,112,26.0,28.7,258,0.0,True,No hazard
GJ-VER-0063,20.7093735,70.60904607,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.88,238,8.3,1.54,238,6.9,1.0,112,25.4,20.5,257,0.0,True,No hazard
GJ-VER-0064,20.75441983,70.60774428,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,1.56,237,8.25,1.36,237,6.7,1.0,112,25.1,18.2,254,0.0,True,No hazard
GJ-VER-0065,20.57544062,70.66076621,Gir Somnath,22.2 km seaward operational buffer,2026-08-31T20:30,2.2,243,8.0,1.78,240,6.95,1.0,112,26.5,31.0,263,0.0,True,No hazard
