node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,242,7.7,1.8,240,6.85,2.2,125,27.1,28.9,255,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,243,7.8,1.76,242,6.85,2.2,132,26.6,27.9,256,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,243,7.8,1.76,242,6.85,2.2,132,26.6,24.2,257,0.1,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,1.74,242,8.1,1.5,243,6.95,2.0,135,26.4,24.2,257,0.1,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,1.74,242,8.1,1.5,243,6.95,2.0,135,26.4,24.2,257,0.1,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,1.5,243,8.05,1.36,244,6.85,1.9,131,26.2,24.3,256,0.2,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.4,241,7.75,1.94,238,6.8,2.2,125,27.1,28.1,256,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.28,241,7.7,1.82,238,6.8,2.4,126,26.8,28.1,256,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.12,241,7.8,1.76,239,6.75,2.4,132,26.4,26.2,257,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.12,241,7.8,1.76,239,6.75,2.4,132,26.4,24.2,257,0.1,True,No hazard
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,1.7,236,8.05,1.48,237,6.7,2.0,135,26.2,24.2,257,0.1,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,1.7,236,8.05,1.48,237,6.7,2.0,135,26.2,24.2,257,0.1,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.38,241,7.7,1.92,238,6.8,2.6,124,26.7,29.9,254,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.38,241,7.7,1.92,238,6.8,2.6,124,26.7,28.1,256,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.3,241,7.7,1.86,238,6.75,2.4,126,26.3,28.1,256,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,239,7.75,1.82,238,6.65,2.3,129,26.1,24.6,257,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,239,7.75,1.82,238,6.65,2.3,129,26.1,24.2,257,0.1,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,1.7,236,8.05,1.48,237,6.7,1.7,139,26.4,24.2,257,0.1,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.38,241,7.7,1.92,238,6.8,2.6,124,26.7,29.7,256,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.3,241,7.7,1.86,238,6.75,2.4,126,26.3,27.8,257,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.3,241,7.7,1.86,238,6.75,2.4,126,26.3,24.6,257,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,239,7.75,1.82,238,6.65,2.3,129,26.1,24.6,257,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,239,7.75,1.82,238,6.65,2.3,129,26.1,24.6,257,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.42,243,7.7,1.98,241,6.75,2.5,120,26.6,29.7,256,0.0,True,No hazard
GJ-VER-0025,20.79053688,70.27119804,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,241,7.65,1.92,238,6.75,2.5,120,26.2,29.7,256,0.0,True,No hazard
GJ-VER-0026,20.83556148,70.2697903,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,241,7.65,1.88,238,6.7,2.4,126,25.9,24.1,258,0.0,True,No hazard
GJ-VER-0027,20.88058576,70.26837881,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,241,7.65,1.88,238,6.7,2.4,126,25.9,24.6,257,0.0,True,No hazard
GJ-VER-0028,20.92560971,70.26696356,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,241,7.65,1.88,238,6.7,1.8,135,25.8,24.6,257,0.0,True,No hazard
GJ-VER-0029,20.7017959,70.32185479,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.42,243,7.7,1.98,241,6.75,2.5,120,26.6,29.5,258,0.0,True,No hazard
GJ-VER-0030,20.74682427,70.32046858,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.42,243,7.7,1.98,241,6.75,2.5,120,26.6,29.0,257,0.0,True,No hazard
GJ-VER-0031,20.7918523,70.31907867,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,241,7.65,1.92,238,6.75,2.5,120,26.2,29.0,257,0.0,True,No hazard
GJ-VER-0032,20.83688002,70.31768506,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,241,7.65,1.88,238,6.7,2.4,126,25.9,24.1,258,0.0,True,No hazard
GJ-VER-0033,20.8819074,70.31628773,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,241,7.65,1.88,238,6.7,2.4,126,25.9,24.1,258,0.0,True,No hazard
GJ-VER-0034,20.92693447,70.31488669,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,241,7.65,1.88,238,6.7,1.8,135,25.8,24.6,257,0.0,True,No hazard
GJ-VER-0035,20.70309191,70.36971098,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,243,7.65,1.92,240,6.8,2.5,120,26.3,29.5,258,0.0,True,No hazard
GJ-VER-0036,20.74812334,70.36833883,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,243,7.65,1.92,240,6.8,2.5,120,26.3,29.0,257,0.0,True,No hazard
GJ-VER-0037,20.79315445,70.36696301,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.28,240,7.6,1.88,237,6.75,2.6,124,25.9,29.0,257,0.0,True,No hazard
GJ-VER-0038,20.83818524,70.36558353,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.16,240,7.6,1.84,237,6.65,2.2,125,25.7,24.1,258,0.0,True,No hazard
GJ-VER-0039,20.88321571,70.36420037,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.16,240,7.6,1.84,237,6.65,2.2,125,25.7,24.1,258,0.0,True,No hazard
GJ-VER-0040,20.65933989,70.4189253,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,245,7.6,1.9,242,6.8,2.6,115,26.4,28.7,258,0.0,True,No hazard
GJ-VER-0041,20.70437469,70.41757083,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,243,7.6,1.86,240,6.7,2.7,118,25.9,29.2,259,0.0,True,No hazard
GJ-VER-0042,20.74940916,70.41621274,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,243,7.65,1.92,240,6.8,2.5,120,26.3,25.3,261,0.0,True,No hazard
GJ-VER-0043,20.79444332,70.41485102,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.28,240,7.6,1.88,237,6.75,2.6,124,25.9,25.3,261,0.0,True,No hazard
GJ-VER-0044,20.83947715,70.41348568,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.16,240,7.6,1.84,237,6.65,2.2,125,25.7,24.1,258,0.0,True,No hazard
GJ-VER-0045,20.61556832,70.4681116,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,245,7.6,1.9,242,6.8,2.6,115,26.4,29.3,260,0.0,True,No hazard
GJ-VER-0046,20.66060644,70.46677474,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.34,245,7.6,1.9,242,6.8,2.6,115,26.4,29.3,260,0.0,True,No hazard
GJ-VER-0047,20.70564424,70.4654343,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,243,7.6,1.86,240,6.7,2.7,118,25.9,29.2,259,0.0,True,No hazard
GJ-VER-0048,20.75068172,70.46409028,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,240,7.6,1.8,238,6.7,2.5,120,25.4,25.3,261,0.0,True,No hazard
GJ-VER-0049,20.79571889,70.46274267,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,240,7.6,1.8,238,6.7,2.5,120,25.4,25.3,261,0.0,True,No hazard
GJ-VER-0050,20.84075574,70.46139146,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.14,240,7.6,1.8,238,6.7,1.9,131,25.2,25.3,261,0.0,True,No hazard
GJ-VER-0051,20.61681869,70.51595063,Gir Somnath,22.2 km seaward operational buffer,2026-08-30T13:30,2.26,244,7.55,1.8,241,6.8,2.7,110,26.1,29.3,260,0.0,True,No hazard
