node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,222,10.85,0.88,192,13.6,0.6,146,27.9,24.0,288,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.45,0.8,191,13.5,0.6,146,27.6,24.9,290,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.45,0.8,191,13.5,0.6,146,27.6,15.1,298,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.0,229,9.95,0.66,193,13.65,0.8,153,27.4,15.1,298,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.0,229,9.95,0.66,193,13.65,0.8,153,27.4,15.1,298,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,0.86,234,9.2,0.52,195,13.75,0.8,153,27.2,13.3,298,0.1,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.3,222,11.0,0.94,193,13.6,0.6,146,27.9,25.5,289,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.24,222,11.0,0.9,193,13.6,0.6,146,27.6,25.5,289,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.18,222,10.9,0.84,192,13.65,0.9,143,27.2,24.9,292,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.18,222,10.9,0.84,192,13.65,0.9,143,27.2,15.1,298,0.0,True,No hazard
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.0,220,10.9,0.72,191,13.7,0.8,153,27.0,15.1,298,0.0,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.0,220,10.9,0.72,191,13.7,0.8,153,27.0,15.1,298,0.0,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.28,224,10.85,0.9,192,13.65,0.8,153,27.6,24.6,287,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.28,224,10.85,0.9,192,13.65,0.8,153,27.6,25.5,289,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,224,10.95,0.86,192,13.65,0.8,153,27.3,25.5,289,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.18,222,11.05,0.84,194,13.6,0.6,162,27.1,14.9,297,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.18,222,11.05,0.84,194,13.6,0.6,162,27.1,15.1,298,0.0,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.0,220,10.9,0.72,191,13.7,0.4,180,27.0,15.1,298,0.0,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.28,224,10.85,0.9,192,13.65,0.8,153,27.6,26.2,288,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,224,10.95,0.86,192,13.65,0.8,153,27.3,25.8,290,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,224,10.95,0.86,192,13.65,0.8,153,27.3,14.9,297,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.18,222,11.05,0.84,194,13.6,0.6,162,27.1,14.9,297,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.18,222,11.05,0.84,194,13.6,0.6,162,27.1,14.9,297,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.3,226,10.65,0.84,195,13.75,0.8,153,27.7,26.2,288,0.0,True,No hazard
GJ-VER-0025,20.79053688,70.27119804,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,224,10.75,0.82,192,13.75,0.8,153,27.4,26.2,288,0.0,True,No hazard
GJ-VER-0026,20.83556148,70.2697903,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.9,0.8,192,13.6,0.7,166,27.2,14.4,294,0.0,True,No hazard
GJ-VER-0027,20.88058576,70.26837881,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.9,0.8,192,13.6,0.7,166,27.2,14.9,297,0.0,True,No hazard
GJ-VER-0028,20.92560971,70.26696356,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.9,0.8,192,13.6,0.4,207,26.8,14.9,297,0.0,True,No hazard
GJ-VER-0029,20.7017959,70.32185479,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.3,226,10.65,0.84,195,13.75,0.8,153,27.7,26.0,288,0.0,True,No hazard
GJ-VER-0030,20.74682427,70.32046858,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.3,226,10.65,0.84,195,13.75,0.8,153,27.7,25.6,288,0.0,True,No hazard
GJ-VER-0031,20.7918523,70.31907867,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,224,10.75,0.82,192,13.75,0.8,153,27.4,25.6,288,0.0,True,No hazard
GJ-VER-0032,20.83688002,70.31768506,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.9,0.8,192,13.6,0.7,166,27.2,14.4,294,0.0,True,No hazard
GJ-VER-0033,20.8819074,70.31628773,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.9,0.8,192,13.6,0.7,166,27.2,14.4,294,0.0,True,No hazard
GJ-VER-0034,20.92693447,70.31488669,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.9,0.8,192,13.6,0.4,207,26.8,14.9,297,0.0,True,No hazard
GJ-VER-0035,20.70309191,70.36971098,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,227,10.6,0.76,191,14.0,0.8,153,27.4,26.0,288,0.0,True,No hazard
GJ-VER-0036,20.74812334,70.36833883,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,227,10.6,0.76,191,14.0,0.8,153,27.4,25.6,288,0.0,True,No hazard
GJ-VER-0037,20.79315445,70.36696301,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.7,0.76,192,13.8,0.7,166,27.0,25.6,288,0.0,True,No hazard
GJ-VER-0038,20.83818524,70.36558353,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.9,0.74,192,13.3,0.6,198,26.6,14.4,294,0.0,True,No hazard
GJ-VER-0039,20.88321571,70.36420037,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.9,0.74,192,13.3,0.6,198,26.6,14.4,294,0.0,True,No hazard
GJ-VER-0040,20.65933989,70.4189253,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,229,10.4,0.86,196,13.55,0.6,162,27.5,25.2,288,0.0,True,No hazard
GJ-VER-0041,20.70437469,70.41757083,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,227,10.55,0.76,190,13.95,0.7,166,27.0,27.3,288,0.0,True,No hazard
GJ-VER-0042,20.74940916,70.41621274,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,227,10.6,0.76,191,14.0,0.8,153,27.4,15.4,291,0.0,True,No hazard
GJ-VER-0043,20.79444332,70.41485102,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,224,10.7,0.76,192,13.8,0.7,166,27.0,15.4,291,0.0,True,No hazard
GJ-VER-0044,20.83947715,70.41348568,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.9,0.74,192,13.3,0.6,198,26.6,14.4,294,0.0,True,No hazard
GJ-VER-0045,20.61556832,70.4681116,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,229,10.4,0.86,196,13.55,0.6,162,27.5,27.6,287,0.0,True,No hazard
GJ-VER-0046,20.66060644,70.46677474,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,229,10.4,0.86,196,13.55,0.6,162,27.5,27.6,287,0.0,True,No hazard
GJ-VER-0047,20.70564424,70.4654343,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.2,227,10.55,0.76,190,13.95,0.7,166,27.0,27.3,288,0.0,True,No hazard
GJ-VER-0048,20.75068172,70.46409028,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.8,0.72,199,13.65,0.6,198,26.4,15.4,291,0.0,True,No hazard
GJ-VER-0049,20.79571889,70.46274267,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.8,0.72,199,13.65,0.6,198,26.4,15.4,291,0.0,True,No hazard
GJ-VER-0050,20.84075574,70.46139146,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,224,10.8,0.72,199,13.65,0.8,225,25.7,15.4,291,0.0,True,No hazard
GJ-VER-0051,20.61681869,70.51595063,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,229,10.25,0.82,196,13.55,0.5,180,27.3,27.6,287,0.0,True,No hazard
GJ-VER-0052,20.66185978,70.51462777,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,229,10.25,0.82,196,13.55,0.5,180,27.3,27.6,287,0.0,True,No hazard
GJ-VER-0053,20.70690056,70.51330136,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,226,10.55,0.78,194,13.85,0.5,180,26.7,27.7,289,0.0,True,No hazard
GJ-VER-0054,20.75194103,70.51197141,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.06,225,10.8,0.68,199,13.55,0.5,225,26.2,15.4,291,0.0,True,No hazard
GJ-VER-0055,20.79698117,70.5106379,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.06,225,10.8,0.68,199,13.55,0.5,225,26.2,15.4,291,0.0,True,No hazard
GJ-VER-0056,20.61805589,70.5637932,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,229,10.25,0.82,196,13.55,0.5,180,27.3,29.4,287,0.0,True,No hazard
GJ-VER-0057,20.66309993,70.56248433,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.22,229,10.25,0.82,196,13.55,0.5,180,27.3,29.4,287,0.0,True,No hazard
GJ-VER-0058,20.70814365,70.56117196,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.16,226,10.55,0.78,194,13.85,0.5,180,26.7,27.7,289,0.0,True,No hazard
GJ-VER-0059,20.75318706,70.55985608,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.06,225,10.8,0.68,199,13.55,0.5,225,26.2,13.7,292,0.0,True,No hazard
GJ-VER-0060,20.57423265,70.61293066,Gir Somnath,22.2 km seaward operational buffer,2026-09-13T06:15,1.26,232,9.95,0.82,196,13.4,0.5,180,27.6,27.3,284,0.0,True,No hazard
