node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,224,11.1,0.8,245,6.2,2.2,132,28.0,14.5,295,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,226,10.75,0.78,245,6.25,2.3,135,27.7,14.8,293,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,226,10.75,0.78,245,6.25,2.3,135,27.7,13.4,277,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,0.86,228,10.55,0.66,248,5.75,2.3,141,27.5,13.4,277,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,0.86,228,10.55,0.66,248,5.75,2.3,141,27.5,13.4,277,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,0.72,232,9.9,0.58,247,5.8,2.1,142,27.3,12.6,272,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,224,11.2,0.86,243,6.05,2.2,132,28.0,16.3,293,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,224,11.25,0.76,243,7.7,2.4,132,27.7,16.3,293,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,225,11.15,0.64,199,10.55,2.4,138,27.4,16.3,290,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,225,11.15,0.64,199,10.55,2.4,138,27.4,13.4,277,0.0,True,No hazard
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,0.88,220,11.35,0.62,214,9.65,2.3,141,27.2,13.4,277,0.0,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,0.88,220,11.35,0.62,214,9.65,2.3,141,27.2,13.4,277,0.0,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,226,11.05,0.86,249,5.75,2.4,132,27.7,15.9,296,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,226,11.05,0.86,249,5.75,2.4,132,27.7,16.3,293,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.12,226,11.1,0.8,249,6.45,2.5,135,27.5,16.3,293,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,225,11.15,0.72,247,8.65,2.3,135,27.4,13.2,272,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,225,11.15,0.72,247,8.65,2.3,135,27.4,13.4,277,0.0,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,0.88,220,11.35,0.62,214,9.65,1.9,139,27.5,13.4,277,0.0,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,226,11.05,0.86,249,5.75,2.4,132,27.7,17.8,294,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.12,226,11.1,0.8,249,6.45,2.5,135,27.5,17.6,288,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.12,226,11.1,0.8,249,6.45,2.5,135,27.5,13.2,272,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,225,11.15,0.72,247,8.65,2.3,135,27.4,13.2,272,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,225,11.15,0.72,247,8.65,2.3,135,27.4,13.2,272,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,228,10.8,0.86,251,6.95,2.6,129,27.8,17.8,294,0.0,True,No hazard
GJ-VER-0025,20.79053688,70.27119804,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,226,10.85,0.86,249,5.6,2.7,132,27.6,17.8,294,0.0,True,No hazard
GJ-VER-0026,20.83556148,70.2697903,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,226,10.95,0.82,249,5.6,2.4,132,27.4,13.1,270,0.0,True,No hazard
GJ-VER-0027,20.88058576,70.26837881,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,226,10.95,0.82,249,5.6,2.4,132,27.4,13.2,272,0.0,True,No hazard
GJ-VER-0028,20.92560971,70.26696356,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,226,10.95,0.82,249,5.6,2.0,135,27.2,13.2,272,0.0,True,No hazard
GJ-VER-0029,20.7017959,70.32185479,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,228,10.8,0.86,251,6.95,2.6,129,27.8,18.4,296,0.0,True,No hazard
GJ-VER-0030,20.74682427,70.32046858,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.16,228,10.8,0.86,251,6.95,2.6,129,27.8,18.8,290,0.0,True,No hazard
GJ-VER-0031,20.7918523,70.31907867,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,226,10.85,0.86,249,5.6,2.7,132,27.6,18.8,290,0.0,True,No hazard
GJ-VER-0032,20.83688002,70.31768506,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,226,10.95,0.82,249,5.6,2.4,132,27.4,13.1,270,0.0,True,No hazard
GJ-VER-0033,20.8819074,70.31628773,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,226,10.95,0.82,249,5.6,2.4,132,27.4,13.1,270,0.0,True,No hazard
GJ-VER-0034,20.92693447,70.31488669,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,226,10.95,0.82,249,5.6,2.0,135,27.2,13.2,272,0.0,True,No hazard
GJ-VER-0035,20.70309191,70.36971098,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,229,10.7,0.86,250,5.6,2.6,129,27.6,18.4,296,0.0,True,No hazard
GJ-VER-0036,20.74812334,70.36833883,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,229,10.7,0.86,250,5.6,2.6,129,27.6,18.8,290,0.0,True,No hazard
GJ-VER-0037,20.79315445,70.36696301,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,227,10.75,0.84,248,5.6,2.4,132,27.2,18.8,290,0.0,True,No hazard
GJ-VER-0038,20.83818524,70.36558353,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,227,10.8,0.8,248,5.6,2.3,135,26.8,13.1,270,0.0,True,No hazard
GJ-VER-0039,20.88321571,70.36420037,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,227,10.8,0.8,248,5.6,2.3,135,26.8,13.1,270,0.0,True,No hazard
GJ-VER-0040,20.65933989,70.4189253,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,231,10.55,0.86,251,5.65,2.5,120,27.6,16.9,295,0.0,True,No hazard
GJ-VER-0041,20.70437469,70.41757083,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,230,10.6,0.84,249,5.6,2.6,124,27.2,19.5,291,0.0,True,No hazard
GJ-VER-0042,20.74940916,70.41621274,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,229,10.7,0.86,250,5.6,2.6,129,27.6,14.0,271,0.0,True,No hazard
GJ-VER-0043,20.79444332,70.41485102,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,227,10.75,0.84,248,5.6,2.4,132,27.2,14.0,271,0.0,True,No hazard
GJ-VER-0044,20.83947715,70.41348568,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,227,10.8,0.8,248,5.6,2.3,135,26.8,13.1,270,0.0,True,No hazard
GJ-VER-0045,20.61556832,70.4681116,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,231,10.55,0.86,251,5.65,2.5,120,27.6,18.4,294,0.0,True,No hazard
GJ-VER-0046,20.66060644,70.46677474,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.14,231,10.55,0.86,251,5.65,2.5,120,27.6,18.4,294,0.0,True,No hazard
GJ-VER-0047,20.70564424,70.4654343,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.1,230,10.6,0.84,249,5.6,2.6,124,27.2,19.5,291,0.0,True,No hazard
GJ-VER-0048,20.75068172,70.46409028,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,227,10.7,0.8,246,5.6,2.3,129,26.6,14.0,271,0.0,True,No hazard
GJ-VER-0049,20.79571889,70.46274267,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,227,10.7,0.8,246,5.6,2.3,129,26.6,14.0,271,0.0,True,No hazard
GJ-VER-0050,20.84075574,70.46139146,Gir Somnath,22.2 km seaward operational buffer,2026-09-12T11:00,1.04,227,10.7,0.8,246,5.6,2.0,135,26.3,14.0,271,0.0,True,No hazard
