node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.9,231,8.9,1.58,239,6.4,1.7,122,27.2,21.7,264,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.8,232,8.85,1.52,240,6.45,1.8,127,26.9,22.1,263,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.8,232,8.85,1.52,240,6.45,1.8,127,26.9,18.5,259,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.52,233,8.9,1.28,240,6.6,1.7,122,26.7,18.5,259,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.52,233,8.9,1.28,240,6.6,1.7,122,26.7,18.5,259,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.3,235,8.6,1.12,240,6.6,1.5,120,26.6,17.6,259,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.02,230,9.0,1.68,238,6.5,1.8,127,27.2,22.1,264,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.92,230,8.95,1.58,238,6.4,1.8,127,27.0,22.1,264,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.8,230,9.0,1.5,239,6.4,1.8,127,26.7,22.0,262,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.8,230,9.0,1.5,239,6.4,1.8,127,26.7,18.5,259,0.0,True,No hazard
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.5,227,9.15,1.24,236,6.45,1.7,131,26.5,18.5,259,0.0,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.5,227,9.15,1.24,236,6.45,1.7,131,26.5,18.5,259,0.0,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.0,230,8.9,1.68,237,6.45,1.9,124,26.9,22.3,264,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.0,230,8.9,1.68,237,6.45,1.9,124,26.9,22.1,264,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.92,230,8.95,1.6,237,6.4,2.1,128,26.6,22.1,264,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.82,229,9.0,1.52,237,6.35,1.7,131,26.5,18.8,257,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.82,229,9.0,1.52,237,6.35,1.7,131,26.5,18.5,259,0.0,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.5,227,9.15,1.24,236,6.45,1.3,135,26.7,18.5,259,0.0,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.0,230,8.9,1.68,237,6.45,1.9,124,26.9,23.3,265,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.92,230,8.95,1.6,237,6.4,2.1,128,26.6,22.4,264,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.92,230,8.95,1.6,237,6.4,2.1,128,26.6,18.8,257,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.82,229,9.0,1.52,237,6.35,1.7,131,26.5,18.8,257,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.82,229,9.0,1.52,237,6.35,1.7,131,26.5,18.8,257,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.02,232,8.85,1.7,239,6.5,1.9,124,26.9,23.3,265,0.0,True,No hazard
GJ-VER-0025,20.79053688,70.27119804,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.96,230,8.85,1.64,237,6.45,1.9,124,26.7,23.3,265,0.0,True,No hazard
GJ-VER-0026,20.83556148,70.2697903,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.9,230,8.9,1.6,237,6.4,1.8,127,26.6,18.3,260,0.0,True,No hazard
GJ-VER-0027,20.88058576,70.26837881,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.9,230,8.9,1.6,237,6.4,1.8,127,26.6,18.8,257,0.0,True,No hazard
GJ-VER-0028,20.92560971,70.26696356,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.9,230,8.9,1.6,237,6.4,1.4,140,26.7,18.8,257,0.0,True,No hazard
GJ-VER-0029,20.7017959,70.32185479,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.02,232,8.85,1.7,239,6.5,1.9,124,26.9,23.8,266,0.0,True,No hazard
GJ-VER-0030,20.74682427,70.32046858,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,2.02,232,8.85,1.7,239,6.5,1.9,124,26.9,23.6,266,0.0,True,No hazard
GJ-VER-0031,20.7918523,70.31907867,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.96,230,8.85,1.64,237,6.45,1.9,124,26.7,23.6,266,0.0,True,No hazard
GJ-VER-0032,20.83688002,70.31768506,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.9,230,8.9,1.6,237,6.4,1.8,127,26.6,18.3,260,0.0,True,No hazard
GJ-VER-0033,20.8819074,70.31628773,Gir Somnath,22.2 km seaward operational buffer,2026-09-02T14:45,1.9,230,8.9,1.6,237,6.4,1.8,127,26.6,18.3,260,0.0,True,No hazard
