node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.9,224,9.35,1.38,233,7.05,1.0,135,27.2,22.5,267,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.8,225,9.3,1.36,234,7.1,1.3,135,27.0,22.9,266,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.8,225,9.3,1.36,234,7.1,1.3,135,27.0,17.9,260,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.54,226,9.3,1.16,234,7.3,1.2,129,26.9,17.9,260,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.54,226,9.3,1.16,234,7.3,1.2,129,26.9,17.9,260,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.32,229,9.0,1.04,235,7.25,1.0,135,26.9,17.1,261,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,2.0,223,9.4,1.5,233,7.05,1.2,141,27.2,23.0,265,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.9,223,9.35,1.4,233,7.0,1.2,141,27.0,23.0,265,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.8,223,9.35,1.32,234,7.0,1.3,135,26.8,23.0,264,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-04T09:45,1.8,223,9.35,1.32,234,7.0,1.3,135,26.8,17.9,260,0.0,True,No hazard
