node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.7,232,8.2,1.32,236,6.65,0.9,169,27.5,24.2,288,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.62,233,8.2,1.26,236,6.65,1.1,162,27.3,24.7,287,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.62,233,8.2,1.26,236,6.65,1.1,162,27.3,15.1,287,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.38,233,8.25,1.1,237,6.7,1.1,162,27.2,15.1,287,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.38,233,8.25,1.1,237,6.7,1.1,162,27.2,15.1,287,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.18,235,8.05,0.98,239,6.65,1.0,158,27.1,13.5,284,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.78,231,8.25,1.42,235,6.7,0.9,169,27.3,25.2,288,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.7,231,8.2,1.34,235,6.6,1.1,162,27.1,25.2,288,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.6,231,8.25,1.26,235,6.55,1.1,162,26.9,24.7,287,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.6,231,8.25,1.26,235,6.55,1.1,162,26.9,15.1,287,0.0,True,No hazard
GJ-VER-0011,21.01158311,70.12028964,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.36,228,8.35,1.06,236,6.5,1.0,158,26.8,15.1,287,0.0,True,No hazard
GJ-VER-0012,21.05659653,70.11882019,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.36,228,8.35,1.06,236,6.5,1.0,158,26.8,15.1,287,0.0,True,No hazard
GJ-VER-0013,20.7878662,70.17544804,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.76,231,8.2,1.4,235,6.65,1.0,158,27.0,24.4,289,0.0,True,No hazard
GJ-VER-0014,20.8328845,70.17401206,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.76,231,8.2,1.4,235,6.65,1.0,158,27.0,25.2,288,0.0,True,No hazard
GJ-VER-0015,20.87790246,70.17257226,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.7,231,8.2,1.36,235,6.6,1.0,158,26.8,25.2,288,0.0,True,No hazard
GJ-VER-0016,20.9229201,70.17112863,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.6,229,8.3,1.3,236,6.5,0.8,153,26.6,14.7,288,0.0,True,No hazard
GJ-VER-0017,20.9679374,70.16968116,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.6,229,8.3,1.3,236,6.5,0.8,153,26.6,15.1,287,0.0,True,No hazard
GJ-VER-0018,21.01295437,70.16822986,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.36,228,8.35,1.06,236,6.5,0.5,180,26.8,15.1,287,0.0,True,No hazard
GJ-VER-0019,20.78920817,70.22332115,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.76,231,8.2,1.4,235,6.65,1.0,158,27.0,25.8,289,0.0,True,No hazard
GJ-VER-0020,20.83422964,70.22189929,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.7,231,8.2,1.36,235,6.6,1.0,158,26.8,25.3,288,0.0,True,No hazard
GJ-VER-0021,20.87925078,70.22047364,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.7,231,8.2,1.36,235,6.6,1.0,158,26.8,14.7,288,0.0,True,No hazard
GJ-VER-0022,20.92427159,70.2190442,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.6,229,8.3,1.3,236,6.5,0.8,153,26.6,14.7,288,0.0,True,No hazard
GJ-VER-0023,20.96929207,70.21761096,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.6,229,8.3,1.3,236,6.5,0.8,153,26.6,14.7,288,0.0,True,No hazard
GJ-VER-0024,20.74551194,70.27260204,Gir Somnath,22.2 km seaward operational buffer,2026-09-05T21:15,1.78,233,8.2,1.44,236,6.7,0.7,166,27.1,25.8,289,0.0,True,No hazard
