node_id,latitude,longitude,district,zone_type,observation_time,wave_height_m,wave_direction_deg,wave_period_s,swell_wave_height_m,swell_wave_direction_deg,swell_wave_period_s,ocean_current_velocity_kmh,ocean_current_direction_deg,sst_celsius,wind_speed_kmph,wind_direction_deg,precipitation_mm,safe_to_venture,hazard_type
GJ-VER-0001,20.87516585,70.07678103,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.58,232,8.05,1.3,240,6.5,1.2,129,27.4,25.6,270,0.0,True,No hazard
GJ-VER-0002,20.92017704,70.07530903,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.5,232,8.05,1.24,240,6.6,1.3,135,27.3,26.1,268,0.0,True,No hazard
GJ-VER-0003,20.9651879,70.07383312,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.5,232,8.05,1.24,240,6.6,1.3,135,27.3,20.2,265,0.0,True,No hazard
GJ-VER-0004,21.01019843,70.0723533,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.28,233,8.05,1.04,237,6.85,1.3,135,27.1,20.2,265,0.0,True,No hazard
GJ-VER-0005,21.05520861,70.07086956,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.28,233,8.05,1.04,237,6.85,1.3,135,27.1,20.2,265,0.0,True,No hazard
GJ-VER-0006,21.10021846,70.06938189,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.12,235,7.8,0.92,238,6.85,1.0,135,27.0,19.6,263,0.0,True,No hazard
GJ-VER-0007,20.83152605,70.12612866,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.66,231,8.1,1.4,239,6.55,1.0,121,27.2,25.7,270,0.0,True,No hazard
GJ-VER-0008,20.87654082,70.12467471,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.58,231,8.05,1.3,239,6.5,1.3,135,27.0,25.7,270,0.0,True,No hazard
GJ-VER-0009,20.92155525,70.12321689,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.48,231,8.1,1.22,238,6.55,1.3,135,26.8,25.7,270,0.0,True,No hazard
GJ-VER-0010,20.96656935,70.1217552,Gir Somnath,22.2 km seaward operational buffer,2026-09-06T14:45,1.48,231,8.1,1.22,238,6.55,1.3,135,26.8,20.2,265,0.0,True,No hazard
